PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT,SEASON,WinPCT,TS_PCT,PTS_per36,AST_per36,REB_per36,STL_per36,BLK_per36,TOV_per36
1630200,Tre Jones,Tre,1610612741,CHI,26.0,60,25,35,0.417,27.0,5.0,9.1,0.552,0.6,1.9,0.322,2.8,3.4,0.822,0.6,2.5,3.1,5.4,1.4,1.2,0.2,0.7,1.4,2.8,13.4,-2.6,28.0,5,0,25.3,192,228,91,370,147,122,160,84,349,343,344,78,86,186,336,250,282,41,162,71,368,84,357,88,130,429,118,94,31,132,1,2025-26,0.377,0.632314080785202,17.866666666666667,7.2,4.133333333333333,1.6,0.26666666666666666,1.8666666666666667
1630530,Trey Murphy III,Trey,1610612740,NOP,25.0,66,21,45,0.318,35.5,7.5,15.9,0.47,3.2,8.6,0.379,3.3,3.7,0.886,1.0,4.8,5.7,3.8,1.8,1.5,0.4,0.4,2.1,2.9,21.5,-2.6,37.8,4,0,38.0,123,278,30,433,5,31,37,239,11,9,154,58,74,74,202,70,86,88,102,25,231,263,175,78,28,430,42,105,31,36,1,2025-26,0.321,0.6133044272021908,21.80281690140845,3.853521126760563,5.780281690140845,1.5211267605633803,0.4056338028169014,1.8253521126760563
1641783,Tristan da Silva,Tristan,1610612753,ORL,24.0,72,39,33,0.542,24.8,3.7,8.2,0.45,1.6,4.2,0.384,1.1,1.3,0.89,0.8,2.9,3.7,1.5,0.8,0.9,0.3,0.3,1.6,1.1,10.1,0.9,19.7,0,0,19.4,55,94,116,254,186,202,190,310,133,151,138,254,291,66,277,208,223,289,316,153,239,308,326,310,202,177,232,257,31,219,1,2025-26,0.532,0.5756953944368446,14.661290322580644,2.1774193548387095,5.370967741935484,1.306451612903226,0.43548387096774194,1.161290322580645
1642278,Tyler Kolek,Tyler,1610612752,NYK,25.0,62,39,23,0.629,11.7,1.7,4.0,0.435,0.7,1.8,0.386,0.2,0.3,0.7,0.3,1.3,1.6,2.7,0.9,0.4,0.1,0.3,1.0,0.5,4.4,1.7,10.8,2,0,10.3,169,94,259,145,433,396,389,356,324,355,128,498,500,403,488,433,462,155,296,441,487,352,445,443,407,134,406,150,31,402,1,2025-26,0.641,0.5324298160697,13.53846153846154,8.307692307692308,4.923076923076923,1.2307692307692308,0.3076923076923077,2.769230769230769
1630178,Tyrese Maxey,Tyrese,1610612755,PHI,25.0,66,36,30,0.545,38.2,10.0,21.6,0.463,3.2,8.6,0.37,5.4,6.1,0.89,0.3,3.9,4.2,6.7,2.4,1.9,0.8,1.0,2.2,4.1,28.6,1.7,49.5,7,0,48.2,123,127,154,245,1,5,3,260,13,8,178,19,26,64,475,126,182,18,47,8,67,24,157,37,5,131,5,68,31,5,1,2025-26,0.551,0.588865096359743,26.95287958115183,6.31413612565445,3.958115183246073,1.7905759162303663,0.7539267015706806,2.2617801047120416
1626145,Tyus Jones,Tyus,1610612743,DEN,29.0,65,35,30,0.538,14.4,1.1,3.2,0.346,0.6,2.0,0.277,0.1,0.1,0.778,0.2,0.9,1.0,2.3,0.3,0.6,0.0,0.1,0.5,0.2,2.8,-1.9,9.1,0,0,8.0,136,139,154,257,390,476,434,519,367,331,425,531,537,276,531,491,513,194,489,329,500,477,544,524,477,398,441,257,31,456,3,2025-26,0.641,0.43156596794081376,6.999999999999999,5.75,2.5,1.5,0.0,0.75
1642845,VJ Edgecombe,VJ,1610612755,PHI,20.0,71,41,30,0.577,34.8,6.0,13.7,0.439,2.0,5.6,0.358,2.0,2.4,0.827,1.6,3.9,5.5,4.1,1.8,1.4,0.5,0.7,2.9,2.0,16.1,0.4,32.7,7,0,31.5,65,74,154,199,13,77,62,344,80,78,213,132,149,173,89,120,99,70,101,35,141,68,34,168,88,212,74,68,31,75,1,2025-26,0.551,0.5455407969639469,16.655172413793107,4.241379310344827,5.689655172413794,1.4482758620689655,0.5172413793103449,1.8620689655172415
1641705,Victor Wembanyama,Victor,1610612759,SAS,22.0,62,48,14,0.774,29.4,8.6,16.9,0.509,1.9,5.5,0.35,5.8,7.0,0.828,2.0,9.5,11.6,3.1,2.4,1.0,3.1,0.5,2.5,6.3,24.9,10.7,53.5,41,1,49.8,169,31,387,37,100,18,24,135,92,81,243,15,15,167,58,2,4,128,48,105,1,168,89,7,17,5,3,4,21,3,1,2025-26,0.756,0.6231231231231232,30.489795918367346,3.795918367346939,14.204081632653061,1.2244897959183674,3.795918367346939,2.938775510204082
1630249,Vít Krejčí,Vít,1610612757,POR,25.0,64,31,33,0.484,21.7,3.0,6.7,0.448,2.0,5.1,0.391,0.6,0.8,0.745,0.5,1.8,2.3,1.6,0.6,0.7,0.3,0.1,2.1,0.9,8.6,-0.6,16.1,0,0,16.5,147,173,116,326,244,265,251,316,81,104,110,396,394,341,387,350,375,288,374,233,293,459,162,362,246,300,302,257,31,275,2,2025-26,0.513,0.6097560975609756,14.267281105990783,2.654377880184332,3.815668202764977,1.161290322580645,0.49769585253456217,0.9953917050691243
1642383,Walter Clayton Jr.,Walter,1610612763,MEM,23.0,66,17,49,0.258,20.3,2.5,6.5,0.377,1.0,3.5,0.294,1.5,1.7,0.895,0.3,1.7,2.0,4.0,1.7,0.7,0.3,0.6,1.8,1.6,7.5,-4.0,17.0,0,0,16.4,123,322,17,478,271,314,259,493,258,205,413,187,224,56,452,379,401,75,131,265,287,134,261,209,281,500,280,257,31,277,2,2025-26,0.325,0.5173841059602649,13.300492610837438,7.0935960591133,3.54679802955665,1.2413793103448276,0.5320197044334976,3.0147783251231526
1628976,Wendell Carter Jr.,Wendell,1610612753,ORL,26.0,73,39,34,0.534,29.6,4.3,8.3,0.512,1.0,3.0,0.324,2.5,3.1,0.807,2.1,5.4,7.5,2.0,1.3,0.8,0.6,0.5,3.4,2.9,12.0,0.7,27.0,12,0,25.4,41,94,105,265,96,165,187,131,277,245,338,96,98,215,55,40,41,226,190,199,120,165,9,80,156,191,129,44,31,131,1,2025-26,0.532,0.6208609271523178,14.594594594594593,2.432432432432432,9.121621621621621,0.972972972972973,0.7297297297297296,1.5810810810810811
1642954,Will Richard,Will,1610612744,GSW,23.0,66,34,32,0.515,20.4,2.5,5.2,0.474,1.1,3.2,0.341,0.7,0.8,0.852,1.0,1.6,2.5,1.4,0.8,1.2,0.1,0.2,2.0,0.9,6.7,-1.1,15.0,0,0,14.3,123,154,128,284,267,314,327,220,240,231,269,363,391,122,194,389,345,322,334,65,434,420,224,352,316,335,326,257,31,327,1,2025-26,0.468,0.603386167146974,11.823529411764708,2.4705882352941178,4.411764705882353,2.1176470588235294,0.17647058823529416,1.4117647058823533
1642860,Will Riley,Will,1610612764,WAS,20.0,69,16,53,0.232,21.3,3.5,7.8,0.453,1.0,3.1,0.335,1.8,2.3,0.799,0.8,1.9,2.7,1.8,1.2,0.7,0.1,0.3,1.1,1.7,10.0,-5.9,17.1,2,0,17.0,81,340,7,502,253,213,204,297,244,233,285,146,156,232,275,339,326,258,223,256,469,284,432,203,207,539,279,150,31,262,1,2025-26,0.221,0.5674080798910577,16.901408450704224,3.0422535211267605,4.563380281690141,1.1830985915492955,0.16901408450704225,2.028169014084507
1642274,Yves Missi,Yves,1610612740,NOP,21.0,65,19,46,0.292,19.3,2.3,4.4,0.533,0.0,0.0,0.0,0.8,1.5,0.561,2.8,3.0,5.7,1.2,0.8,0.3,1.5,0.4,1.7,1.2,5.5,-0.6,18.9,4,0,16.1,136,303,29,445,296,329,366,103,503,534,503,318,254,502,27,202,85,345,341,464,18,245,285,292,362,302,244,105,31,283,1,2025-26,0.321,0.5434782608695652,10.259067357512954,2.238341968911917,10.632124352331607,0.5595854922279793,2.7979274611398965,1.4922279792746114
1642258,Zaccharie Risacher,Zaccharie,1610612737,ATL,20.0,64,38,26,0.594,22.7,3.7,8.1,0.458,1.5,3.9,0.376,0.9,1.3,0.64,1.0,2.8,3.8,1.1,0.9,0.9,0.5,0.5,2.2,1.1,9.7,0.1,19.4,0,0,19.0,147,106,219,189,219,199,192,272,155,173,158,316,276,464,176,224,217,369,310,166,129,210,144,295,214,235,239,257,31,231,1,2025-26,0.577,0.559271217712177,15.383259911894273,1.7444933920704848,6.026431718061674,1.4273127753303965,0.7929515418502203,1.4273127753303965
1629627,Zion Williamson,Zion,1610612740,NOP,25.0,61,22,39,0.361,29.7,7.9,13.0,0.602,0.0,0.1,0.25,5.3,7.5,0.715,2.0,3.6,5.7,3.2,2.0,1.0,0.5,1.3,2.3,5.2,21.1,-1.3,35.2,6,0,33.0,181,262,69,403,93,27,76,46,501,523,443,20,11,378,59,138,88,124,74,127,132,4,134,15,33,354,51,83,31,65,1,2025-26,0.321,0.647239263803681,25.575757575757578,3.878787878787879,6.90909090909091,1.2121212121212122,0.6060606060606061,2.4242424242424243
